GB 25957-2010,数字电视接收器（机顶盒）能效限定值及能效等级,国家质量监督检验检疫.,2011-07-01,作废
GB 25958-2010,小功率电动机能效限定值及能效等级,国家质量监督检验检疫.,2011-07-01,作废
GB/T 25959-2010,照明节电装置及应用技术条件,国家质量监督检验检疫.,2011-05-01,现行
GB/T 25965-2010,材料法向发射比与全玻璃真空太阳集热管半球发射比试验方法,国家质量监督检验检疫.,2011-05-01,现行
GB/T 25968-2010,分光光度计测量材料的太阳透射比和太阳吸收比试验方法,国家质量监督检验检疫.,2011-04-01,现行
GB/T 25969-2010,家用太阳能热水系统主要部件选材通用技术条件,国家质量监督检验检疫.,2011-05-01,现行
GB 26756-2011,铝及铝合金热挤压棒材单位产品能源消耗限额,国家质量监督检验检疫.,2011-11-01,现行
GB/T 26757-2011,节能自愿协议技术通则,国家质量监督检验检疫.,2011-11-01,现行
GB/T 26759-2011,中央空调水系统节能控制装置技术规范,国家质量监督检验检疫.,2011-11-01,现行
GB 26920.1-2011,商用制冷器具能效限定值及能效等级 第1部分：远置冷凝机组冷藏陈列柜,国家质量监督检验检疫.,2012-05-01,现行
GB 26920.2-2015,商用制冷器具能效限定值和能效等级 第2部分：自携冷凝机组商用冷柜,国家质量监督检验检疫.,2017-01-01,现行
GB 26920.3-2019,商用制冷器具能效限定值和能效等级 第3部分：制冷自动售货机,国家市场监督管理总局.,2021-01-01,现行
GB/T 26921-2011,电机系统（风机、泵、空气压缩机）优化设计指南,国家质量监督检验检疫.,2012-03-01,现行
GB/T 26922-2011,服务业节水型单位评价导则,国家质量监督检验检疫.,2012-03-01,现行
GB/T 26928-2011,节水型社区评价导则,国家质量监督检验检疫.,2012-03-01,现行
GB/T 26975-2011,全玻璃热管真空太阳集热管,国家质量监督检验检疫.,2012-08-01,现行
GB/T 27883-2011,容积式空气压缩机系统经济运行,国家质量监督检验检疫.,2012-06-01,现行
GB 28381-2012,离心鼓风机能效限定值及节能评价值,国家质量监督检验检疫.,2012-09-01,现行
GB 28736-2012,电弧焊机能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,作废
GB 28736-2019,电焊机能效限定值及能效等级,国家市场监督管理总局.,2020-07-01,现行
GB/T 28749-2012,企业能量平衡网络图绘制方法,国家质量监督检验检疫.,2013-01-01,现行
GB/T 28750-2012,节能量测量和验证技术通则,国家质量监督检验检疫.,2013-01-01,现行
GB/T 28751-2012,企业能量平衡表编制方法,国家质量监督检验检疫.,2013-01-01,现行
GB/T 29117-2012,节约型学校评价导则,国家质量监督检验检疫.,2013-06-01,现行
GB/T 29118-2012,节约型机关评价导则,国家质量监督检验检疫.,2013-06-01,现行
GB 29136-2012,海绵钛单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29137-2012,铜及铜合金线材单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29138-2012,磷酸一铵单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29139-2012,磷酸二铵单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29140-2012,纯碱单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29141-2012,工业硫酸单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29142-2012,单端无极荧光灯能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,现行
GB 29143-2012,单端无极荧光灯用交流电子镇流器能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,现行
GB 29144-2012,普通照明用自镇流无极荧光灯能效限定值及能效等级,国家质量监督检验检疫.,2013-06-01,现行
GB 29145-2012,焙烧钼精矿单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29146-2012,钼精矿单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29149-2012,公共机构能源资源计量器具配备和管理要求,国家质量监督检验检疫.,2013-10-01,现行
GB/T 29159-2012,全玻璃真空太阳集热管用玻璃管,国家质量监督检验检疫.,2013-10-01,现行
GB 29413-2012,锗单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29435-2012,稀土冶炼加工企业单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29436.1-2012,甲醇单位产品能源消耗限额 第1部分：煤制甲醇,国家质量监督检验检疫.,2013-10-01,现行
GB 29436.2-2015,甲醇单位产品能源消耗限额 第2部分：天然气制甲醇,国家质量监督检验检疫.,2016-07-01,现行
GB 29436.3-2015,甲醇单位产品能源消耗限额 第3部分：合成氨联产甲醇,国家质量监督检验检疫.,2016-07-01,现行
GB 29436.4-2015,甲醇单位产品能源消耗限额 第4部分：焦炉煤气制甲醇,国家质量监督检验检疫.,2016-07-01,现行
GB 29437-2012,工业冰醋酸单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29438-2012,聚甲醛单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29439-2012,硫酸钾单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29440-2012,炭黑单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29441-2012,稀硝酸单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29442-2012,铜及铜合金板、带、箔材单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
GB 29443-2012,铜及铜合金棒材单位产品能源消耗限额,国家质量监督检验检疫.,2013-10-01,现行
